group,dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,sf_ro,36.74,88.01,76.04
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,calib_shift_ro,44.8,88.01,72.56
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,sf_shift_ro,27.2,88.01,73.66
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,calib,57.41,59.66,66.01
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,sf,39.3,59.66,59.1
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,calib_shift,45.01,59.66,54.79
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,sf_shift,25.07,59.66,39.5
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,calib_ro,42.14,59.66,63.35
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,sf_ro,28.98,59.66,66.68
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,calib_shift_ro,37.67,59.66,64.41
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,sf_shift_ro,21.06,59.66,54.6
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,calib,72.45,59.66,74.01
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,sf,54.26,59.66,73.04
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,calib_shift,64.32,59.66,70.83
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,sf_shift,35.54,59.66,61.3
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,calib_ro,41.8,59.66,65.15
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,sf_ro,31.29,59.66,71.49
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,calib_shift_ro,39.01,59.66,70.14
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,sf_shift_ro,24.83,59.66,70.42
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,calib,77.3,59.66,76.12
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,sf,60.02,59.66,76.08
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,calib_shift,70.29,59.66,74.7
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,sf_shift,43.12,59.66,68.71
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,calib_ro,41.1,59.66,65.54
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,sf_ro,31.93,59.66,72.68
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,calib_shift_ro,41.62,59.66,70.36
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,sf_shift_ro,26.99,59.66,72.24
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,calib,78.69,59.66,76.56
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,sf,61.89,59.66,76.8
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,calib_shift,71.24,59.66,75.34
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,sf_shift,47.74,59.66,70.84
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,calib_ro,41.36,59.66,65.52
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,sf_ro,31.71,59.66,73.01
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,calib_shift_ro,43.0,59.66,70.62
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,sf_shift_ro,27.89,59.66,72.71
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib,59.64,60.0,67.04
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_shift,42.19,60.0,55.07
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_ro,40.45,60.0,65.92
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_shift_ro,36.31,60.0,65.88
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib,69.04,60.0,73.91
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_shift,59.35,60.0,70.58
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_ro,41.65,60.0,67.97
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_shift_ro,41.51,60.0,71.62
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib,72.78,60.0,75.9
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_shift,66.02,60.0,73.98
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_ro,42.85,60.0,68.17
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_shift_ro,44.13,60.0,72.28
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib,75.26,60.0,76.25
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_shift,69.85,60.0,75.12
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_ro,42.79,60.0,68.14
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_shift_ro,44.28,60.0,72.5
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib,57.17,60.44,65.83
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_shift,45.99,60.44,54.92
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_ro,42.02,60.44,63.34
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_shift_ro,37.15,60.44,64.45
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib,72.79,60.44,74.0
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_shift,64.61,60.44,70.78
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_ro,41.8,60.44,65.14
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_shift_ro,38.78,60.44,70.18
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib,77.25,60.44,76.09
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_shift,71.36,60.44,74.65
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_ro,41.09,60.44,65.55
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_shift_ro,41.36,60.44,70.39
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib,78.68,60.44,76.6
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift,72.0,60.44,75.25
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_ro,41.35,60.44,65.52
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift_ro,42.98,60.44,70.66
vegetation,dresden_1,DepthPro-vitl,10,calib,61.9,236.83,67.55
vegetation,dresden_1,DepthPro-vitl,10,mdecalib,40.83,236.83,58.88
vegetation,dresden_1,DepthPro-vitl,10,sf,41.5,236.83,61.78
vegetation,dresden_1,DepthPro-vitl,10,calib_shift,45.01,236.83,57.36
vegetation,dresden_1,DepthPro-vitl,10,mdecalib_shift,28.97,236.83,51.96
vegetation,dresden_1,DepthPro-vitl,10,sf_shift,22.96,236.83,41.19
vegetation,dresden_1,DepthPro-vitl,10,calib_ro,43.65,236.83,68.44
vegetation,dresden_1,DepthPro-vitl,10,mdecalib_ro,28.19,236.83,61.35
vegetation,dresden_1,DepthPro-vitl,10,sf_ro,34.34,236.83,71.08
vegetation,dresden_1,DepthPro-vitl,10,calib_shift_ro,39.14,236.83,70.19
vegetation,dresden_1,DepthPro-vitl,10,mdecalib_shift_ro,25.59,236.83,66.21
vegetation,dresden_1,DepthPro-vitl,10,sf_shift_ro,20.03,236.83,57.63
vegetation,dresden_1,DepthPro-vitl,100,calib,76.9,236.83,75.11
vegetation,dresden_1,DepthPro-vitl,100,mdecalib,49.12,236.83,66.86
vegetation,dresden_1,DepthPro-vitl,100,sf,58.19,236.83,74.28
vegetation,dresden_1,DepthPro-vitl,100,calib_shift,66.74,236.83,71.85
vegetation,dresden_1,DepthPro-vitl,100,mdecalib_shift,42.83,236.83,64.34
vegetation,dresden_1,DepthPro-vitl,100,sf_shift,36.08,236.83,62.13
vegetation,dresden_1,DepthPro-vitl,100,calib_ro,44.64,236.83,70.29
vegetation,dresden_1,DepthPro-vitl,100,mdecalib_ro,30.02,236.83,63.26
vegetation,dresden_1,DepthPro-vitl,100,sf_ro,36.93,236.83,75.9
vegetation,dresden_1,DepthPro-vitl,100,calib_shift_ro,43.28,236.83,75.4
vegetation,dresden_1,DepthPro-vitl,100,mdecalib_shift_ro,25.73,236.83,71.86
vegetation,dresden_1,DepthPro-vitl,100,sf_shift_ro,24.49,236.83,71.85
vegetation,dresden_1,DepthPro-vitl,500,calib,81.53,236.83,76.7
vegetation,dresden_1,DepthPro-vitl,500,mdecalib,52.07,236.83,69.05
vegetation,dresden_1,DepthPro-vitl,500,sf,63.56,236.83,76.95
vegetation,dresden_1,DepthPro-vitl,500,calib_shift,74.83,236.83,75.34
vegetation,dresden_1,DepthPro-vitl,500,mdecalib_shift,47.36,236.83,68.24
vegetation,dresden_1,DepthPro-vitl,500,sf_shift,43.77,236.83,69.14
vegetation,dresden_1,DepthPro-vitl,500,calib_ro,45.59,236.83,70.47
vegetation,dresden_1,DepthPro-vitl,500,mdecalib_ro,29.64,236.83,63.56
vegetation,dresden_1,DepthPro-vitl,500,sf_ro,38.67,236.83,76.74
vegetation,dresden_1,DepthPro-vitl,500,calib_shift_ro,45.02,236.83,75.88
vegetation,dresden_1,DepthPro-vitl,500,mdecalib_shift_ro,27.25,236.83,72.52
vegetation,dresden_1,DepthPro-vitl,500,sf_shift_ro,25.78,236.83,74.92
vegetation,dresden_1,DepthPro-vitl,1000,calib,82.63,236.83,77.04
vegetation,dresden_1,DepthPro-vitl,1000,mdecalib,53.15,236.83,69.72
vegetation,dresden_1,DepthPro-vitl,1000,sf,65.26,236.83,77.51
vegetation,dresden_1,DepthPro-vitl,1000,calib_shift,75.87,236.83,76.01
vegetation,dresden_1,DepthPro-vitl,1000,mdecalib_shift,47.86,236.83,69.14
vegetation,dresden_1,DepthPro-vitl,1000,sf_shift,49.23,236.83,71.57
vegetation,dresden_1,DepthPro-vitl,1000,calib_ro,45.19,236.83,70.53
vegetation,dresden_1,DepthPro-vitl,1000,mdecalib_ro,29.54,236.83,63.45
vegetation,dresden_1,DepthPro-vitl,1000,sf_ro,38.73,236.83,77.01
vegetation,dresden_1,DepthPro-vitl,1000,calib_shift_ro,46.26,236.83,76.01
vegetation,dresden_1,DepthPro-vitl,1000,mdecalib_shift_ro,27.24,236.83,72.42
vegetation,dresden_1,DepthPro-vitl,1000,sf_shift_ro,26.21,236.83,75.55
vegetation,dresden_1,DepthProCalib-vitl,10,calib,62.14,236.97,67.51
vegetation,dresden_1,DepthProCalib-vitl,10,calib_shift,46.73,236.97,57.69
vegetation,dresden_1,DepthProCalib-vitl,10,calib_ro,43.15,236.97,68.35
vegetation,dresden_1,DepthProCalib-vitl,10,calib_shift_ro,37.76,236.97,70.22
vegetation,dresden_1,DepthProCalib-vitl,100,calib,76.72,236.97,75.1
vegetation,dresden_1,DepthProCalib-vitl,100,calib_shift,66.1,236.97,71.7
vegetation,dresden_1,DepthProCalib-vitl,100,calib_ro,44.65,236.97,70.28
vegetation,dresden_1,DepthProCalib-vitl,100,calib_shift_ro,43.11,236.97,75.44
vegetation,dresden_1,DepthProCalib-vitl,500,calib,81.88,236.97,76.77
vegetation,dresden_1,DepthProCalib-vitl,500,calib_shift,74.21,236.97,75.06
vegetation,dresden_1,DepthProCalib-vitl,500,calib_ro,45.42,236.97,70.52
vegetation,dresden_1,DepthProCalib-vitl,500,calib_shift_ro,44.91,236.97,75.84
vegetation,dresden_1,DepthProCalib-vitl,1000,calib,82.66,236.97,77.08
vegetation,dresden_1,DepthProCalib-vitl,1000,calib_shift,77.17,236.97,75.91
vegetation,dresden_1,DepthProCalib-vitl,1000,calib_ro,45.04,236.97,70.57
vegetation,dresden_1,DepthProCalib-vitl,1000,calib_shift_ro,46.2,236.97,76.06
vegetation,dresden_1,MapAnything-map-anything,10,calib,53.37,314.87,67.55
vegetation,dresden_1,MapAnything-map-anything,10,mdecalib,44.74,314.87,64.99
vegetation,dresden_1,MapAnything-map-anything,10,sf,35.18,314.87,60.63
vegetation,dresden_1,MapAnything-map-anything,10,calib_shift,40.91,314.87,58.77
vegetation,dresden_1,MapAnything-map-anything,10,mdecalib_shift,31.82,314.87,56.64
vegetation,dresden_1,MapAnything-map-anything,10,sf_shift,16.82,314.87,41.68
vegetation,dresden_1,MapAnything-map-anything,10,calib_ro,42.03,314.87,65.19
vegetation,dresden_1,MapAnything-map-anything,10,mdecalib_ro,34.93,314.87,64.74
vegetation,dresden_1,MapAnything-map-anything,10,sf_ro,33.82,314.87,70.15
vegetation,dresden_1,MapAnything-map-anything,10,calib_shift_ro,30.86,314.87,66.35
vegetation,dresden_1,MapAnything-map-anything,10,mdecalib_shift_ro,27.67,314.87,65.53
vegetation,dresden_1,MapAnything-map-anything,10,sf_shift_ro,17.88,314.87,56.89
vegetation,dresden_1,MapAnything-map-anything,100,calib,65.82,314.87,73.35
vegetation,dresden_1,MapAnything-map-anything,100,mdecalib,54.41,314.87,70.55
vegetation,dresden_1,MapAnything-map-anything,100,sf,49.84,314.87,72.56
vegetation,dresden_1,MapAnything-map-anything,100,calib_shift,54.85,314.87,70.23
vegetation,dresden_1,MapAnything-map-anything,100,mdecalib_shift,45.26,314.87,67.82
vegetation,dresden_1,MapAnything-map-anything,100,sf_shift,26.65,314.87,62.12
vegetation,dresden_1,MapAnything-map-anything,100,calib_ro,43.07,314.87,66.92
vegetation,dresden_1,MapAnything-map-anything,100,mdecalib_ro,35.64,314.87,66.48
vegetation,dresden_1,MapAnything-map-anything,100,sf_ro,35.81,314.87,75.48
vegetation,dresden_1,MapAnything-map-anything,100,calib_shift_ro,33.97,314.87,72.19
vegetation,dresden_1,MapAnything-map-anything,100,mdecalib_shift_ro,29.56,314.87,72.06
vegetation,dresden_1,MapAnything-map-anything,100,sf_shift_ro,20.12,314.87,72.75
vegetation,dresden_1,MapAnything-map-anything,500,calib,68.37,314.87,74.84
vegetation,dresden_1,MapAnything-map-anything,500,mdecalib,57.6,314.87,72.23
vegetation,dresden_1,MapAnything-map-anything,500,sf,53.03,314.87,75.45
vegetation,dresden_1,MapAnything-map-anything,500,calib_shift,61.35,314.87,73.18
vegetation,dresden_1,MapAnything-map-anything,500,mdecalib_shift,48.05,314.87,70.26
vegetation,dresden_1,MapAnything-map-anything,500,sf_shift,33.62,314.87,68.0
vegetation,dresden_1,MapAnything-map-anything,500,calib_ro,44.44,314.87,66.89
vegetation,dresden_1,MapAnything-map-anything,500,mdecalib_ro,36.42,314.87,66.61
vegetation,dresden_1,MapAnything-map-anything,500,sf_ro,35.78,314.87,76.12
vegetation,dresden_1,MapAnything-map-anything,500,calib_shift_ro,34.35,314.87,72.61
vegetation,dresden_1,MapAnything-map-anything,500,mdecalib_shift_ro,30.94,314.87,72.84
vegetation,dresden_1,MapAnything-map-anything,500,sf_shift_ro,19.46,314.87,74.53
vegetation,dresden_1,MapAnything-map-anything,1000,calib,68.42,314.87,75.14
